PROVINCE,LOCATION,YEAR,SITE_NAME,SITE_TYPE,LONGITUDE,LATITUDE,VARIABLE,VALUE,UNIT,COLOR
Newfoundland and Labrador,newfoundland,2012,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Oxygen,9.34,mg/L,#210240
Newfoundland and Labrador,newfoundland,2012,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,pH,7.21,PH,#210240
Newfoundland and Labrador,newfoundland,2012,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Sulphate,1.995,mg/L,#210240
Newfoundland and Labrador,newfoundland,2013,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Oxygen,8.184999999999999,mg/L,#210240
Newfoundland and Labrador,newfoundland,2013,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,pH,7.09,PH,#210240
Newfoundland and Labrador,newfoundland,2013,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Sulphate,28.655,mg/L,#210240
Newfoundland and Labrador,newfoundland,2014,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,pH,7.09,PH,#210240
Newfoundland and Labrador,newfoundland,2014,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Sulphate,1.4,mg/L,#210240
Newfoundland and Labrador,newfoundland,2015,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,pH,7.07,PH,#210240
Newfoundland and Labrador,newfoundland,2015,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Phosphorus,0.004,mg/L,#210240
Newfoundland and Labrador,newfoundland,2015,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Sulphate,1.9,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Oxygen,7.6,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,pH,6.99,PH,#210240
Newfoundland and Labrador,newfoundland,2016,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Sulphate,1.6,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Oxygen,6.435,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,pH,7.25,PH,#210240
Newfoundland and Labrador,newfoundland,2017,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Sulphate,1.85,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,pH,7.1850000000000005,PH,#210240
Newfoundland and Labrador,newfoundland,2018,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Sulphate,2.6500000000000004,mg/L,#210240
Newfoundland and Labrador,newfoundland,2019,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,pH,7.15,PH,#210240
Newfoundland and Labrador,newfoundland,2019,"YUDLE POND, TERRA NOVA NATIONAL PARK",POND/ÉTANG,-54.03392,48.43834,Dissolved Sulphate,3.45,mg/L,#210240
Newfoundland and Labrador,newfoundland,2009,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,pH,7.050000000000001,PH,#210240
Newfoundland and Labrador,newfoundland,2010,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Oxygen,9.44,mg/L,#210240
Newfoundland and Labrador,newfoundland,2010,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,pH,7.096666666666667,PH,#210240
Newfoundland and Labrador,newfoundland,2011,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Oxygen,10.770000000000001,mg/L,#210240
Newfoundland and Labrador,newfoundland,2011,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,pH,7.010000000000001,PH,#210240
Newfoundland and Labrador,newfoundland,2012,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Oxygen,9.183333333333334,mg/L,#210240
Newfoundland and Labrador,newfoundland,2012,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,pH,7.03,PH,#210240
Newfoundland and Labrador,newfoundland,2013,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Oxygen,10.346666666666666,mg/L,#210240
Newfoundland and Labrador,newfoundland,2013,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,pH,7.1274999999999995,PH,#210240
Newfoundland and Labrador,newfoundland,2014,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Oxygen,9.894,mg/L,#210240
Newfoundland and Labrador,newfoundland,2014,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,pH,7.034000000000001,PH,#210240
Newfoundland and Labrador,newfoundland,2014,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Sulphate,0.7000000000000001,mg/L,#210240
Newfoundland and Labrador,newfoundland,2015,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Oxygen,9.5525,mg/L,#210240
Newfoundland and Labrador,newfoundland,2015,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,pH,6.9925,PH,#210240
Newfoundland and Labrador,newfoundland,2015,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Sulphate,1.275,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Oxygen,10.315,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,pH,7.0600000000000005,PH,#210240
Newfoundland and Labrador,newfoundland,2016,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Sulphate,0.825,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Oxygen,10.185,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,pH,7.07,PH,#210240
Newfoundland and Labrador,newfoundland,2017,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Sulphate,0.775,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Oxygen,10.2525,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,pH,7.005,PH,#210240
Newfoundland and Labrador,newfoundland,2018,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Sulphate,0.7,mg/L,#210240
Newfoundland and Labrador,newfoundland,2019,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Oxygen,9.903333333333334,mg/L,#210240
Newfoundland and Labrador,newfoundland,2019,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,pH,7.01,PH,#210240
Newfoundland and Labrador,newfoundland,2019,ASHUANIPI RIVER,RIVER/RIVIÈRE,-66.24162,53.00169,Dissolved Sulphate,0.55,mg/L,#210240
Newfoundland and Labrador,newfoundland,2010,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Oxygen,10.2,mg/L,#210240
Newfoundland and Labrador,newfoundland,2010,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,pH,6.98,PH,#210240
Newfoundland and Labrador,newfoundland,2010,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Sulphate,0.51,mg/L,#210240
Newfoundland and Labrador,newfoundland,2011,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Oxygen,9.07,mg/L,#210240
Newfoundland and Labrador,newfoundland,2011,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,pH,7.01,PH,#210240
Newfoundland and Labrador,newfoundland,2011,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Sulphate,0.49,mg/L,#210240
Newfoundland and Labrador,newfoundland,2012,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Oxygen,10.52,mg/L,#210240
Newfoundland and Labrador,newfoundland,2012,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,pH,6.47,PH,#210240
Newfoundland and Labrador,newfoundland,2012,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Sulphate,0.39,mg/L,#210240
Newfoundland and Labrador,newfoundland,2013,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Oxygen,9.58,mg/L,#210240
Newfoundland and Labrador,newfoundland,2013,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,pH,6.39,PH,#210240
Newfoundland and Labrador,newfoundland,2013,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Sulphate,0.33,mg/L,#210240
Newfoundland and Labrador,newfoundland,2014,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Oxygen,10.16,mg/L,#210240
Newfoundland and Labrador,newfoundland,2014,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,pH,6.96,PH,#210240
Newfoundland and Labrador,newfoundland,2014,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Sulphate,0.6333333333333333,mg/L,#210240
Newfoundland and Labrador,newfoundland,2015,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Oxygen,10.89,mg/L,#210240
Newfoundland and Labrador,newfoundland,2015,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,pH,6.766,PH,#210240
Newfoundland and Labrador,newfoundland,2015,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Sulphate,0.5599999999999999,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Oxygen,11.182,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,pH,6.5875,PH,#210240
Newfoundland and Labrador,newfoundland,2016,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Sulphate,0.575,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Oxygen,11.282,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,pH,6.6819999999999995,PH,#210240
Newfoundland and Labrador,newfoundland,2017,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Sulphate,0.48,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Oxygen,10.3825,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,pH,6.886,PH,#210240
Newfoundland and Labrador,newfoundland,2018,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Sulphate,0.74,mg/L,#210240
Newfoundland and Labrador,newfoundland,2019,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Oxygen,11.655,mg/L,#210240
Newfoundland and Labrador,newfoundland,2019,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,pH,6.734,PH,#210240
Newfoundland and Labrador,newfoundland,2019,CARELESS COVE BROOK AT RESOURCE ROAD STEEL BRIDGE,RIVER/RIVIÈRE,-54.993917,48.902111,Dissolved Sulphate,0.6,mg/L,#210240
Newfoundland and Labrador,newfoundland,2010,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Oxygen,10.216666666666667,mg/L,#210240
Newfoundland and Labrador,newfoundland,2010,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,pH,6.453333333333333,PH,#210240
Newfoundland and Labrador,newfoundland,2011,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Oxygen,11.942499999999999,mg/L,#210240
Newfoundland and Labrador,newfoundland,2011,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,pH,6.3825,PH,#210240
Newfoundland and Labrador,newfoundland,2012,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Oxygen,10.34,mg/L,#210240
Newfoundland and Labrador,newfoundland,2012,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,pH,6.465,PH,#210240
Newfoundland and Labrador,newfoundland,2013,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Oxygen,11.13,mg/L,#210240
Newfoundland and Labrador,newfoundland,2013,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,pH,6.636666666666667,PH,#210240
Newfoundland and Labrador,newfoundland,2014,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Oxygen,10.403333333333334,mg/L,#210240
Newfoundland and Labrador,newfoundland,2014,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,pH,6.656666666666666,PH,#210240
Newfoundland and Labrador,newfoundland,2014,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Sulphate,2.4000000000000004,mg/L,#210240
Newfoundland and Labrador,newfoundland,2015,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Oxygen,11.943333333333333,mg/L,#210240
Newfoundland and Labrador,newfoundland,2015,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,pH,6.676666666666667,PH,#210240
Newfoundland and Labrador,newfoundland,2015,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Sulphate,2.5,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Oxygen,12.4575,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,pH,6.5024999999999995,PH,#210240
Newfoundland and Labrador,newfoundland,2016,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Sulphate,2.325,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Oxygen,10.8025,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,pH,6.5,PH,#210240
Newfoundland and Labrador,newfoundland,2017,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Sulphate,2.325,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Oxygen,11.625,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,pH,6.5925,PH,#210240
Newfoundland and Labrador,newfoundland,2018,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Sulphate,2.175,mg/L,#210240
Newfoundland and Labrador,newfoundland,2019,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Oxygen,11.352500000000001,mg/L,#210240
Newfoundland and Labrador,newfoundland,2019,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,pH,6.5525,PH,#210240
Newfoundland and Labrador,newfoundland,2019,PADDY'S POND AT OUTLET,POND/ÉTANG,-52.89411,47.488,Dissolved Sulphate,2.2,mg/L,#210240
Newfoundland and Labrador,newfoundland,2013,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,Dissolved Oxygen,6.655,mg/L,#210240
Newfoundland and Labrador,newfoundland,2013,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,pH,6.91,PH,#210240
Newfoundland and Labrador,newfoundland,2013,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,Dissolved Sulphate,39.2,mg/L,#210240
Newfoundland and Labrador,newfoundland,2014,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,pH,6.725,PH,#210240
Newfoundland and Labrador,newfoundland,2014,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,Dissolved Sulphate,76.85,mg/L,#210240
Newfoundland and Labrador,newfoundland,2015,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,pH,6.63,PH,#210240
Newfoundland and Labrador,newfoundland,2015,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,Dissolved Phosphorus,0.017,mg/L,#210240
Newfoundland and Labrador,newfoundland,2015,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,Dissolved Sulphate,123.0,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,Dissolved Oxygen,8.63,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,pH,6.865,PH,#210240
Newfoundland and Labrador,newfoundland,2016,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,Dissolved Sulphate,108.45,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,Dissolved Oxygen,6.26,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,pH,6.71,PH,#210240
Newfoundland and Labrador,newfoundland,2017,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,Dissolved Sulphate,115.5,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,pH,6.625,PH,#210240
Newfoundland and Labrador,newfoundland,2018,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,Dissolved Sulphate,112.4,mg/L,#210240
Newfoundland and Labrador,newfoundland,2019,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,pH,6.74,PH,#210240
Newfoundland and Labrador,newfoundland,2019,OPERATIONS COMPOUND,RIVER/RIVIÈRE,-53.97469,48.55844,Dissolved Sulphate,107.3,mg/L,#210240
Newfoundland and Labrador,newfoundland,2013,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,Dissolved Oxygen,7.87,mg/L,#210240
Newfoundland and Labrador,newfoundland,2013,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,pH,7.02,PH,#210240
Newfoundland and Labrador,newfoundland,2013,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,Dissolved Sulphate,3.285,mg/L,#210240
Newfoundland and Labrador,newfoundland,2014,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,pH,7.25,PH,#210240
Newfoundland and Labrador,newfoundland,2014,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,Dissolved Sulphate,5.95,mg/L,#210240
Newfoundland and Labrador,newfoundland,2015,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,pH,7.14,PH,#210240
Newfoundland and Labrador,newfoundland,2015,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,Dissolved Phosphorus,0.021,mg/L,#210240
Newfoundland and Labrador,newfoundland,2015,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,Dissolved Sulphate,6.2,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,Dissolved Oxygen,8.495,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,pH,7.145,PH,#210240
Newfoundland and Labrador,newfoundland,2016,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,Dissolved Sulphate,7.0,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,Dissolved Oxygen,6.45,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,pH,7.275,PH,#210240
Newfoundland and Labrador,newfoundland,2017,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,Dissolved Sulphate,8.6,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,pH,7.135,PH,#210240
Newfoundland and Labrador,newfoundland,2018,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,Dissolved Sulphate,7.25,mg/L,#210240
Newfoundland and Labrador,newfoundland,2019,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,pH,7.17,PH,#210240
Newfoundland and Labrador,newfoundland,2019,PINE HILL POND,POND/ÉTANG,-53.97454,48.60399,Dissolved Sulphate,8.65,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,SOUTH BROOK AT PASADENA BEACH,RIVER/RIVIÈRE,-57.61177,49.02123,Dissolved Oxygen,11.935,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,SOUTH BROOK AT PASADENA BEACH,RIVER/RIVIÈRE,-57.61177,49.02123,pH,7.58,PH,#210240
Newfoundland and Labrador,newfoundland,2016,SOUTH BROOK AT PASADENA BEACH,RIVER/RIVIÈRE,-57.61177,49.02123,Dissolved Sulphate,3.05,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,SOUTH BROOK AT PASADENA BEACH,RIVER/RIVIÈRE,-57.61177,49.02123,Dissolved Oxygen,11.5875,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,SOUTH BROOK AT PASADENA BEACH,RIVER/RIVIÈRE,-57.61177,49.02123,pH,7.5975,PH,#210240
Newfoundland and Labrador,newfoundland,2017,SOUTH BROOK AT PASADENA BEACH,RIVER/RIVIÈRE,-57.61177,49.02123,Dissolved Sulphate,3.5250000000000004,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,SOUTH BROOK AT PASADENA BEACH,RIVER/RIVIÈRE,-57.61177,49.02123,Dissolved Oxygen,12.653333333333334,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,SOUTH BROOK AT PASADENA BEACH,RIVER/RIVIÈRE,-57.61177,49.02123,pH,7.68,PH,#210240
Newfoundland and Labrador,newfoundland,2018,SOUTH BROOK AT PASADENA BEACH,RIVER/RIVIÈRE,-57.61177,49.02123,Dissolved Sulphate,3.733333333333333,mg/L,#210240
Newfoundland and Labrador,newfoundland,2019,SOUTH BROOK AT PASADENA BEACH,RIVER/RIVIÈRE,-57.61177,49.02123,Dissolved Oxygen,11.93,mg/L,#210240
Newfoundland and Labrador,newfoundland,2019,SOUTH BROOK AT PASADENA BEACH,RIVER/RIVIÈRE,-57.61177,49.02123,pH,7.49,PH,#210240
Newfoundland and Labrador,newfoundland,2019,SOUTH BROOK AT PASADENA BEACH,RIVER/RIVIÈRE,-57.61177,49.02123,Dissolved Sulphate,3.075,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,TROUT POND,POND/ÉTANG,-54.014394,48.452717,Dissolved Oxygen,7.31,mg/L,#210240
Newfoundland and Labrador,newfoundland,2016,TROUT POND,POND/ÉTANG,-54.014394,48.452717,pH,6.03,PH,#210240
Newfoundland and Labrador,newfoundland,2016,TROUT POND,POND/ÉTANG,-54.014394,48.452717,Dissolved Sulphate,1.4,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,TROUT POND,POND/ÉTANG,-54.014394,48.452717,Dissolved Oxygen,6.56,mg/L,#210240
Newfoundland and Labrador,newfoundland,2017,TROUT POND,POND/ÉTANG,-54.014394,48.452717,pH,6.29,PH,#210240
Newfoundland and Labrador,newfoundland,2017,TROUT POND,POND/ÉTANG,-54.014394,48.452717,Dissolved Sulphate,2.0,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,TROUT POND,POND/ÉTANG,-54.014394,48.452717,pH,6.03,PH,#210240
Newfoundland and Labrador,newfoundland,2018,TROUT POND,POND/ÉTANG,-54.014394,48.452717,Dissolved Sulphate,2.05,mg/L,#210240
Newfoundland and Labrador,newfoundland,2019,TROUT POND,POND/ÉTANG,-54.014394,48.452717,pH,6.595000000000001,PH,#210240
Newfoundland and Labrador,newfoundland,2019,TROUT POND,POND/ÉTANG,-54.014394,48.452717,Dissolved Sulphate,3.0999999999999996,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,CHURCHILL RIVER ABOVE GRIZZLE FALLS,RIVER/RIVIÈRE,-61.445389,52.970083,Dissolved Oxygen,11.5675,mg/L,#210240
Newfoundland and Labrador,newfoundland,2018,CHURCHILL RIVER ABOVE GRIZZLE FALLS,RIVER/RIVIÈRE,-61.445389,52.970083,pH,7.1125,PH,#210240
